Location,Year,Average_Rent,Average_Earnings,CPI_Index,Affordability_Ratio,Real_Rent,Rent_YoY_Growth,Income_YoY_Growth
"Finglas, Dublin 11",2010,948.47,256.01466666666664,79.12083333333334,3.7047486862731827,1198.7613881720997,-10.288957200283754,-0.31771906781642434
"Finglas, Dublin 11",2011,895.61,251.39683333333335,81.60104166666666,3.5625349298353663,1097.5472637451014,-5.573186289497823,-1.8037378066881438
"Finglas, Dublin 11",2012,890.99,258.9757575757576,82.85833333333333,3.4404378554211226,1075.3173086593583,-0.5158495327207135,3.0147254211333463
"Finglas, Dublin 11",2013,912.57,260.7649393939394,83.11562500000001,3.499588564785445,1097.9524006466895,2.4220249385515036,0.6908684561559575
"Finglas, Dublin 11",2014,981.06,261.4159090909091,83.22708333333334,3.7528702955061157,1178.7749380460084,7.505177684999498,0.24963850526940057
"Finglas, Dublin 11",2015,1077.65,266.57742424242423,82.91979166666667,4.042540372886154,1299.6294109518485,9.845473263612847,1.9744456905720131
"Finglas, Dublin 11",2016,1180.08,269.88875757575755,82.96875,4.372468162808717,1422.3186440677966,9.50494130747459,1.2421657020446064
"Finglas, Dublin 11",2017,1280.07,273.8105606060606,83.30520833333334,4.675020558617805,1536.6026033786402,8.473154362416114,1.4531183386556012
"Finglas, Dublin 11",2018,1408.13,284.1095454545454,83.72291666666666,4.956292467214152,1681.8931495259662,10.004140398571959,3.761354136848749
"Finglas, Dublin 11",2019,1451.37,291.2750909090909,84.56875000000001,4.9828153704121,1716.2013154977456,3.0707392073174855,2.5221065498103545
"Finglas, Dublin 11",2020,1459.15,295.81777272727277,84.11145833333333,4.9325974790069615,1734.7814779496453,0.5360452537947147,1.5595847224710413
"Finglas, Dublin 11",2021,1506.96,309.2805,86.49479166666667,4.872470136332552,1742.255193593063,3.276565123530828,4.551020430114283
"Finglas, Dublin 11",2022,1583.73,321.86687878787876,93.921875,4.9204503612306505,1686.2205955747797,5.094362159579546,4.069567524586493
"Finglas, Dublin 11",2023,1723.73,335.2919090909091,99.559375,5.1409829860601794,1731.3587997112274,8.839890637924386,4.17098843894339
"Finglas, Dublin 11",2024,1833.41,350.1716666666666,101.09583333333335,5.235746276826129,1813.5366607591804,6.362945472898884,4.4378516666571555
"Firhouse, Dublin 24",2008,1267.57,263.2414696969697,84.23125,4.815236753765136,1504.8690361356385,,
"Firhouse, Dublin 24",2009,1153.96,256.8306666666667,79.36041666666667,4.493077150703706,1454.075026907831,-8.962818621456792,-2.4353317270576103
"Firhouse, Dublin 24",2010,1059.61,256.01466666666664,79.12083333333334,4.138864440058121,1339.230080572963,-8.176193282262833,-0.31771906781642434
"Firhouse, Dublin 24",2011,1011.52,251.39683333333335,81.60104166666666,4.023598812236431,1239.5920190969787,-4.538462264418031,-1.8037378066881438
"Firhouse, Dublin 24",2012,1010.34,258.9757575757576,82.85833333333333,3.9012918022044882,1219.3583425525496,-0.11665612148054061,3.0147254211333463
"Firhouse, Dublin 24",2013,1052.59,260.7649393939394,83.11562500000001,4.03654725380794,1266.4165131405796,4.181760595443107,0.6908684561559575
"Firhouse, Dublin 24",2014,1110.61,261.4159090909091,83.22708333333334,4.248440746633281,1334.4334025883,5.512117728650279,0.24963850526940057
"Firhouse, Dublin 24",2015,1213.47,266.57742424242423,82.91979166666667,4.55203588018945,1463.4262527794178,9.261576971214037,1.9744456905720131
"Firhouse, Dublin 24",2016,1320.81,269.88875757575755,82.96875,4.893905221781051,1591.9367231638419,8.845706939602959,1.2421657020446064
"Firhouse, Dublin 24",2017,1402.81,273.8105606060606,83.30520833333334,5.123286687317602,1683.940329861328,6.208311566387303,1.4531183386556012
"Firhouse, Dublin 24",2018,1503.57,284.1095454545454,83.72291666666666,5.292219230418485,1795.8882225595341,7.18272609975692,3.761354136848749
"Firhouse, Dublin 24",2019,1628.97,291.2750909090909,84.56875000000001,5.592548250232676,1926.2079668908432,8.340150441948179,2.5221065498103545
"Firhouse, Dublin 24",2020,1725.37,295.81777272727277,84.11145833333333,5.832543407020691,2051.29007888838,5.917849929710184,1.5595847224710413
"Firhouse, Dublin 24",2021,1744.98,309.2805,86.49479166666667,5.642062787663625,2017.4393930270367,1.1365678086439512,4.551020430114283
"Firhouse, Dublin 24",2022,1818.95,321.86687878787876,93.921875,5.651249382508692,1936.6627848943604,4.239017066098172,4.069567524586493
"Firhouse, Dublin 24",2023,1942.16,335.2919090909091,99.559375,5.792445171927528,1950.755516494554,6.77368811677066,4.17098843894339
"Firhouse, Dublin 24",2024,2038.75,350.1716666666666,101.09583333333335,5.822144376805663,2016.6508675761445,4.973328664991561,4.4378516666571555
"Ford, Wexford",2008,,263.2414696969697,84.23125,,,,
"Ford, Wexford",2009,,256.8306666666667,79.36041666666667,,,,-2.4353317270576103
"Ford, Wexford",2010,,256.01466666666664,79.12083333333334,,,,-0.31771906781642434
"Ford, Wexford",2011,,251.39683333333335,81.60104166666666,,,,-1.8037378066881438
"Ford, Wexford",2012,,258.9757575757576,82.85833333333333,,,,3.0147254211333463
"Ford, Wexford",2013,,260.7649393939394,83.11562500000001,,,,0.6908684561559575
"Ford, Wexford",2014,,261.4159090909091,83.22708333333334,,,,0.24963850526940057
"Ford, Wexford",2015,,266.57742424242423,82.91979166666667,,,,1.9744456905720131
"Ford, Wexford",2016,,269.88875757575755,82.96875,,,,1.2421657020446064
"Ford, Wexford",2017,,273.8105606060606,83.30520833333334,,,,1.4531183386556012
"Ford, Wexford",2018,,284.1095454545454,83.72291666666666,,,,3.761354136848749
"Ford, Wexford",2019,,291.2750909090909,84.56875000000001,,,,2.5221065498103545
"Ford, Wexford",2020,,295.81777272727277,84.11145833333333,,,,1.5595847224710413
"Ford, Wexford",2021,,309.2805,86.49479166666667,,,,4.551020430114283
"Ford, Wexford",2022,,321.86687878787876,93.921875,,,,4.069567524586493
"Ford, Wexford",2023,,335.2919090909091,99.559375,,,,4.17098843894339
"Ford, Wexford",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
"Foxford, Mayo",2008,605.8,263.2414696969697,84.23125,2.3013091390857463,719.2105067893447,,
"Foxford, Mayo",2009,595.68,256.8306666666667,79.36041666666667,2.3193491950597798,750.6008978027459,-1.6705183228788334,-2.4353317270576103
"Foxford, Mayo",2010,537.04,256.01466666666664,79.12083333333334,2.09769231971085,678.7592816893991,-9.844211657265644,-0.31771906781642434
"Foxford, Mayo",2011,502.07,251.39683333333335,81.60104166666666,1.997121416936437,615.2740084506684,-6.511619246238631,-1.8037378066881438
"Foxford, Mayo",2012,523.32,258.9757575757576,82.85833333333333,2.0207296810278255,631.5840289651011,4.232477542972113,3.0147254211333463
"Foxford, Mayo",2013,480.94,260.7649393939394,83.11562500000001,1.8443430359839923,578.639696206339,-8.098295497974483,0.6908684561559575
"Foxford, Mayo",2014,465.85,261.4159090909091,83.22708333333334,1.7820262034549612,559.7336604170317,-3.137605522518394,0.24963850526940057
"Foxford, Mayo",2015,497.61,266.57742424242423,82.91979166666667,1.8666621954733715,600.1100461037901,6.817645164752606,1.9744456905720131
"Foxford, Mayo",2016,517.88,269.88875757575755,82.96875,1.9188646635443178,624.1868173258003,4.073471192299194,1.2421657020446064
"Foxford, Mayo",2017,556.75,273.8105606060606,83.30520833333334,2.0333401267199944,668.3255598764583,7.505599752838488,1.4531183386556012
"Foxford, Mayo",2018,571.85,284.1095454545454,83.72291666666666,2.012779961634517,683.0268494786873,2.7121688370004504,3.761354136848749
"Foxford, Mayo",2019,594.88,291.2750909090909,84.56875000000001,2.042330492948559,703.4276845761584,4.027279881087686,2.5221065498103545
"Foxford, Mayo",2020,620.87,295.81777272727277,84.11145833333333,2.098825889587124,738.1515102728275,4.368948359332969,1.5595847224710413
"Foxford, Mayo",2021,651.08,309.2805,86.49479166666667,2.1051440359156173,752.7389654964775,4.865752895131026,4.551020430114283
"Foxford, Mayo",2022,683.93,321.86687878787876,93.921875,2.1248846808208963,728.1903177507902,5.045462923143074,4.069567524586493
"Foxford, Mayo",2023,787.47,335.2919090909091,99.559375,2.3486102069539947,790.9551461125584,15.138976211015764,4.17098843894339
"Foxford, Mayo",2024,844.52,350.1716666666666,101.09583333333335,2.411731388890211,835.3657832914314,7.244720433794294,4.4378516666571555
"Foxrock, Dublin 18",2008,2145.79,263.2414696969697,84.23125,8.15141323466293,2547.49870149143,,
"Foxrock, Dublin 18",2009,1825.41,256.8306666666667,79.36041666666667,7.107445632141541,2300.1517339143675,-14.930631608871314,-2.4353317270576103
"Foxrock, Dublin 18",2010,1726.47,256.01466666666664,79.12083333333334,6.7436370832921035,2182.0675127705513,-5.420152184988581,-0.31771906781642434
"Foxrock, Dublin 18",2011,1746.44,251.39683333333335,81.60104166666666,6.946945102066388,2140.217777040224,1.156695453729295,-1.8037378066881438
"Foxrock, Dublin 18",2012,1795.43,258.9757575757576,82.85833333333333,6.932811073927593,2166.867142713467,2.805135017521354,3.0147254211333463
"Foxrock, Dublin 18",2013,1846.24,260.7649393939394,83.11562500000001,7.080092915447012,2221.291123058991,2.8299627387311066,0.6908684561559575
"Foxrock, Dublin 18",2014,1939.7,261.4159090909091,83.22708333333334,7.419976874190379,2330.611529700368,5.062180431579866,0.24963850526940057
"Foxrock, Dublin 18",2015,2082.88,266.57742424242423,82.91979166666667,7.813414830304006,2511.9214099971105,7.381553848533273,1.9744456905720131
"Foxrock, Dublin 18",2016,2222.21,269.88875757575755,82.96875,8.233799806856451,2678.369868173258,6.689295590720534,1.2421657020446064
"Foxrock, Dublin 18",2017,2461.7,273.8105606060606,83.30520833333334,8.990522478574961,2955.0373250972198,10.777109274101004,1.4531183386556012
"Foxrock, Dublin 18",2018,2610.01,284.1095454545454,83.72291666666666,9.18663255690427,3117.437977455397,6.02469837916888,3.761354136848749
"Foxrock, Dublin 18",2019,2646.68,291.2750909090909,84.56875000000001,9.08653050880361,3129.6193925060966,1.4049754598641329,2.5221065498103545
"Foxrock, Dublin 18",2020,2723.25,295.81777272727277,84.11145833333333,9.205836332594805,3237.6682725054798,2.8930584732570708,1.5595847224710413
"Foxrock, Dublin 18",2021,2714.97,309.2805,86.49479166666667,8.778341990523165,3138.882639850665,-0.3040484714954661,4.551020430114283
"Foxrock, Dublin 18",2022,2865.28,321.86687878787876,93.921875,8.902065384268125,3050.7057062052904,5.536341101374975,4.069567524586493
"Foxrock, Dublin 18",2023,3047.17,335.2919090909091,99.559375,9.088110739868192,3060.656015568599,6.3480706946615895,4.17098843894339
"Foxrock, Dublin 18",2024,3363.22,350.1716666666666,101.09583333333335,9.604489226712612,3326.7642088777143,10.371918862419882,4.4378516666571555
"Frankfield, Cork",2008,1041.18,263.2414696969697,84.23125,3.955227879553149,1236.097054240558,,
"Frankfield, Cork",2009,974.56,256.8306666666667,79.36041666666667,3.7945624354308674,1228.0177460425798,-6.398509383584017,-2.4353317270576103
"Frankfield, Cork",2010,894.29,256.01466666666664,79.12083333333334,3.4931201858226872,1130.2838485438936,-8.23653751436546,-0.31771906781642434
"Frankfield, Cork",2011,868.18,251.39683333333335,81.60104166666666,3.4534245658093012,1063.9324967767466,-2.919634570441354,-1.8037378066881438
"Frankfield, Cork",2012,899.34,258.9757575757576,82.85833333333333,3.472680255552175,1085.39475007543,3.5891174641203616,3.0147254211333463
"Frankfield, Cork",2013,889.2,260.7649393939394,83.11562500000001,3.4099676209027447,1069.8349437906531,-1.1274934952298366,0.6908684561559575
"Frankfield, Cork",2014,938.78,261.4159090909091,83.22708333333334,3.5911356859062966,1127.9741670630053,5.575798470535309,0.24963850526940057
"Frankfield, Cork",2015,1037.94,266.57742424242423,82.91979166666667,3.893578021280986,1251.7397585518133,10.56264513517544,1.9744456905720131
"Frankfield, Cork",2016,1142.62,269.88875757575755,82.96875,4.233670236075941,1377.1691148775894,10.085361388904923,1.2421657020446064
"Frankfield, Cork",2017,1247.98,273.8105606060606,83.30520833333334,4.557822741524955,1498.0816025408574,9.220913339517956,1.4531183386556012
"Frankfield, Cork",2018,1303.93,284.1095454545454,83.72291666666666,4.589532526666251,1557.4349914151344,4.483244923796859,3.761354136848749
"Frankfield, Cork",2019,1345.93,291.2750909090909,84.56875000000001,4.6208208048249295,1591.521690931934,3.2210318038544905,2.5221065498103545
"Frankfield, Cork",2020,,295.81777272727277,84.11145833333333,,,,1.5595847224710413
"Frankfield, Cork",2021,,309.2805,86.49479166666667,,,,4.551020430114283
"Frankfield, Cork",2022,,321.86687878787876,93.921875,,,,4.069567524586493
"Frankfield, Cork",2023,,335.2919090909091,99.559375,,,,4.17098843894339
"Frankfield, Cork",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
"Freshford, Kilkenny",2008,791.01,263.2414696969697,84.23125,3.004883694467178,939.0932700155821,,
"Freshford, Kilkenny",2009,735.26,256.8306666666667,79.36041666666667,2.8628201201310333,926.4820308193107,-7.047951353333081,-2.4353317270576103
"Freshford, Kilkenny",2010,640.8,256.01466666666664,79.12083333333334,2.5029816000124994,809.9004686924009,-12.847156108043423,-0.31771906781642434
"Freshford, Kilkenny",2011,598.75,251.39683333333335,81.60104166666666,2.381692689048722,733.7528881626819,-6.56210986267165,-1.8037378066881438
"Freshford, Kilkenny",2012,637.57,258.9757575757576,82.85833333333333,2.4618906648568952,769.4699788796139,6.483507306889358,3.0147254211333463
"Freshford, Kilkenny",2013,635.62,260.7649393939394,83.11562500000001,2.4375209392692336,764.7418881828777,-0.30584876954687923,0.6908684561559575
"Freshford, Kilkenny",2014,619.73,261.4159090909091,83.22708333333334,2.3706667362179736,744.6253973816616,-2.4999213366476813,0.24963850526940057
"Freshford, Kilkenny",2015,662.9,266.57742424242423,82.91979166666667,2.4867071991706315,799.4472570129266,6.9659367789198345,1.9744456905720131
"Freshford, Kilkenny",2016,733.78,269.88875757575755,82.96875,2.7188238835551664,884.4052730696799,10.692412128526163,1.2421657020446064
"Freshford, Kilkenny",2017,745.04,273.8105606060606,83.30520833333334,2.7210053489204573,894.3498430720367,1.5345198833437879,1.4531183386556012
"Freshford, Kilkenny",2018,789.9,284.1095454545454,83.72291666666666,2.780265614575684,943.469281110807,6.021153226672404,3.761354136848749
"Freshford, Kilkenny",2019,771.84,291.2750909090909,84.56875000000001,2.649866137166178,912.6775552435149,-2.2863653627041347,2.5221065498103545
"Freshford, Kilkenny",2020,808.01,295.81777272727277,84.11145833333333,2.7314450803635095,960.6420052757379,4.686204394693205,1.5595847224710413
"Freshford, Kilkenny",2021,834.51,309.2805,86.49479166666667,2.6982302472997812,964.8095381465646,3.279662380416082,4.551020430114283
"Freshford, Kilkenny",2022,803.87,321.86687878787876,93.921875,2.497523209058667,855.8921976376644,-3.6716156786617327,4.069567524586493
"Freshford, Kilkenny",2023,,335.2919090909091,99.559375,,,,4.17098843894339
"Freshford, Kilkenny",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
Galway,2008,846.39,263.2414696969697,84.23125,3.215260881859995,1004.8408399495436,,
Galway,2009,786.91,256.8306666666667,79.36041666666667,3.0639253879339434,991.564854435198,-7.027493235978688,-2.4353317270576103
Galway,2010,736.19,256.01466666666664,79.12083333333334,2.8755774408757837,930.4628995734372,-6.445463903114701,-0.31771906781642434
Galway,2011,724.54,251.39683333333335,81.60104166666666,2.8820569869283688,887.9053320908383,-1.5824719162172984,-1.8037378066881438
Galway,2012,727.6,258.9757575757576,82.85833333333333,2.809529381479488,878.1253142914613,0.42233693101831893,3.0147254211333463
Galway,2013,729.43,260.7649393939394,83.11562500000001,2.797270222351652,877.6087528668645,0.25151181968112724,0.6908684561559575
Galway,2014,756.23,261.4159090909091,83.22708333333334,2.8928231744955357,908.6345089989736,3.6741016958447004,0.24963850526940057
Galway,2015,812.5,266.57742424242423,82.91979166666667,3.047895005771818,979.8625679936686,7.440857940044698,1.9744456905720131
Galway,2016,878.14,269.88875757575755,82.96875,3.2537109284869223,1058.398493408663,8.078769230769222,1.2421657020446064
Galway,2017,943.93,273.8105606060606,83.30520833333334,3.447383468010425,1133.0984207169918,7.491971667387887,1.4531183386556012
Galway,2018,1014.65,284.1095454545454,83.72291666666666,3.571333720507935,1211.914300644487,7.492080980581184,3.761354136848749
Galway,2019,1082.05,291.2750909090909,84.56875000000001,3.714873100280709,1279.4915379498925,6.642684669590504,2.5221065498103545
Galway,2020,1128.44,295.81777272727277,84.11145833333333,3.8146457178567084,1341.6008025065946,4.287232567811117,1.5595847224710413
Galway,2021,1188.37,309.2805,86.49479166666667,3.8423696288644122,1373.9208767387245,5.310871645811899,4.551020430114283
Galway,2022,1275.87,321.86687878787876,93.921875,3.9639679758439565,1358.4375311928131,7.36302666677886,4.069567524586493
Galway,2023,1367.9,335.2919090909091,99.559375,4.079728627239603,1373.9539847452838,7.213117323865292,4.17098843894339
Galway,2024,1517.86,350.1716666666666,101.09583333333335,4.334616830792516,1501.4070807402215,10.962789677607997,4.4378516666571555
Galway City,2008,921.91,263.2414696969697,84.23125,3.502145771565765,1094.4987756919195,,
Galway City,2009,861.93,256.8306666666667,79.36041666666667,3.3560244622916264,1086.0956081169768,-6.506058075083255,-2.4353317270576103
Galway City,2010,812.46,256.01466666666664,79.12083333333334,3.1734900604652863,1026.8597609142137,-5.7394451985659956,-0.31771906781642434
Galway City,2011,797.85,251.39683333333335,81.60104166666666,3.173667660889391,977.7448715166524,-1.7982423750092291,-1.8037378066881438
Galway City,2012,802.3,258.9757575757576,82.85833333333333,3.097973368280639,968.2791913909282,0.5577489503039379,3.0147254211333463
Galway City,2013,812.74,260.7649393939394,83.11562500000001,3.1167533560644363,977.8426138286272,1.3012588807179482,0.6908684561559575
Galway City,2014,853.11,261.4159090909091,83.22708333333334,3.2634203594063793,1025.038924628902,4.967148165464974,0.24963850526940057
Galway City,2015,920.8,266.57742424242423,82.91979166666667,3.454155964695003,1110.4707109028552,7.934498482024588,1.9744456905720131
Galway City,2016,1001.36,269.88875757575755,82.96875,3.7102694050489267,1206.912241054614,8.748913987836659,1.2421657020446064
Galway City,2017,1073.82,273.8105606060606,83.30520833333334,3.9217625413102186,1289.0190439273254,7.23615882399935,1.4531183386556012
Galway City,2018,1157.33,284.1095454545454,83.72291666666666,4.073534376144925,1382.333590464578,7.776908606656607,3.761354136848749
Galway City,2019,1236.93,291.2750909090909,84.56875000000001,4.246604116196311,1462.6324735791884,6.877899993951608,2.5221065498103545
Galway City,2020,1281.6,295.81777272727277,84.11145833333333,4.332396894832828,1523.6925210843744,3.6113603841769315,1.5595847224710413
Galway City,2021,1342.53,309.2805,86.49479166666667,4.340816831323022,1552.151261516228,4.754213483146064,4.551020430114283
Galway City,2022,1452.12,321.86687878787876,93.921875,4.511554607509014,1546.0934952586922,8.16294607941721,4.069567524586493
Galway City,2023,1556.3,335.2919090909091,99.559375,4.641627065262806,1563.1877962271258,7.174338208963449,4.17098843894339
Galway City,2024,1719.82,350.1716666666666,101.09583333333335,4.911362522191497,1701.1779252359556,10.506971663561004,4.4378516666571555
"Glanmire, Cork",2008,957.09,263.2414696969697,84.23125,3.635787329031986,1136.2647473473326,,
"Glanmire, Cork",2009,835.51,256.8306666666667,79.36041666666667,3.25315512685401,1052.8044522615703,-12.703089573603322,-2.4353317270576103
"Glanmire, Cork",2010,774.63,256.01466666666664,79.12083333333334,3.0257250886667952,979.0468165780188,-7.28656748572728,-0.31771906781642434
"Glanmire, Cork",2011,774.65,251.39683333333335,81.60104166666666,3.0813832844619493,949.3138619043364,0.0025818777997121956,-1.8037378066881438
"Glanmire, Cork",2012,757.73,258.9757575757576,82.85833333333333,2.9258723175212373,914.4885849341244,-2.184212224875748,3.0147254211333463
"Glanmire, Cork",2013,762.97,260.7649393939394,83.11562500000001,2.92589180805237,917.962176185284,0.691539202618352,0.6908684561559575
"Glanmire, Cork",2014,765.94,261.4159090909091,83.22708333333334,2.9299670500682473,920.3013842649378,0.38926825432192835,0.24963850526940057
"Glanmire, Cork",2015,852.28,266.57742424242423,82.91979166666667,3.197119945254406,1027.8366393226386,11.272423427422495,1.9744456905720131
"Glanmire, Cork",2016,951.35,269.88875757575755,82.96875,3.5249708381534077,1146.6365348399247,11.624114140892662,1.2421657020446064
"Glanmire, Cork",2017,1055.77,273.8105606060606,83.30520833333334,3.855841051795543,1267.3517312092831,10.97598149997372,1.4531183386556012
"Glanmire, Cork",2018,1110.52,284.1095454545454,83.72291666666666,3.908773984426622,1326.4229726030806,5.185788571374439,3.761354136848749
"Glanmire, Cork",2019,1151.59,291.2750909090909,84.56875000000001,3.9536164812645085,1361.7204936811763,3.698267478298445,2.5221065498103545
"Glanmire, Cork",2020,1196.97,295.81777272727277,84.11145833333333,4.046308607372075,1423.0760275923565,3.9406385953334233,1.5595847224710413
"Glanmire, Cork",2021,1211.5,309.2805,86.49479166666667,3.917156109098375,1400.6623712892153,1.2138984268611486,4.551020430114283
"Glanmire, Cork",2022,1289.43,321.86687878787876,93.921875,4.006097194143975,1372.8750623856265,6.432521667354529,4.069567524586493
"Glanmire, Cork",2023,1385.86,335.2919090909091,99.559375,4.133293892350519,1391.9934712326185,7.478498251165222,4.17098843894339
"Glanmire, Cork",2024,1414.74,350.1716666666666,101.09583333333335,4.040132696820131,1399.404855129209,2.0839045791061217,4.4378516666571555
"Glasnevin, Dublin 11",2008,1283.6,263.2414696969697,84.23125,4.8761314145435195,1523.8999777398528,,
"Glasnevin, Dublin 11",2009,1157.55,256.8306666666667,79.36041666666667,4.507055232241217,1458.5986926731944,-9.820037394827041,-2.4353317270576103
"Glasnevin, Dublin 11",2010,1030.48,256.01466666666664,79.12083333333334,4.025081896349689,1302.412975933435,-10.97749557254546,-0.31771906781642434
"Glasnevin, Dublin 11",2011,975.08,251.39683333333335,81.60104166666666,3.8786486968478124,1194.9357264128064,-5.37613539321481,-1.8037378066881438
"Glasnevin, Dublin 11",2012,1000.24,258.9757575757576,82.85833333333333,3.8622920128244127,1207.1688625163433,2.580301103499205,3.0147254211333463
"Glasnevin, Dublin 11",2013,1033.27,260.7649393939394,83.11562500000001,3.9624575389678127,1243.1717862916869,3.3022074702071524,0.6908684561559575
"Glasnevin, Dublin 11",2014,1129.49,261.4159090909091,83.22708333333334,4.320662823956948,1357.1183258654785,9.312183649965643,0.24963850526940057
"Glasnevin, Dublin 11",2015,1225.54,266.57742424242423,82.91979166666667,4.5973135327675,1477.982488097182,8.503838015387476,1.9744456905720131
"Glasnevin, Dublin 11",2016,1326.95,269.88875757575755,82.96875,4.916655335773022,1599.3370998116761,8.274719715390777,1.2421657020446064
"Glasnevin, Dublin 11",2017,1388.77,273.8105606060606,83.30520833333334,5.072010359739428,1667.0866417415875,4.658804024266172,1.4531183386556012
"Glasnevin, Dublin 11",2018,1452.51,284.1095454545454,83.72291666666666,5.112499820011808,1734.9013362530172,4.589672875998185,3.761354136848749
"Glasnevin, Dublin 11",2019,1525.01,291.2750909090909,84.56875000000001,5.235634791977343,1803.2783977533072,4.991359784097882,2.5221065498103545
"Glasnevin, Dublin 11",2020,1651.82,295.81777272727277,84.11145833333333,5.583910610816763,1963.846582535574,8.315355309145511,1.5595847224710413
"Glasnevin, Dublin 11",2021,,309.2805,86.49479166666667,,,,4.551020430114283
"Glasnevin, Dublin 11",2022,,321.86687878787876,93.921875,,,,4.069567524586493
"Glasnevin, Dublin 11",2023,,335.2919090909091,99.559375,,,,4.17098843894339
"Glasnevin, Dublin 11",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
"Glasnevin, Dublin 9",2008,1180.05,263.2414696969697,84.23125,4.482766341330695,1400.964606366402,,
"Glasnevin, Dublin 9",2009,1095.15,256.8306666666667,79.36041666666667,4.264093592146317,1379.9700732418032,-7.194610397864487,-2.4353317270576103
"Glasnevin, Dublin 9",2010,1000.94,256.01466666666664,79.12083333333334,3.9096978818921837,1265.0776765495814,-8.602474546865723,-0.31771906781642434
"Glasnevin, Dublin 9",2011,943.61,251.39683333333335,81.60104166666666,3.753468122443865,1156.3700422533416,-5.727616040921535,-1.8037378066881438
"Glasnevin, Dublin 9",2012,966.66,258.9757575757576,82.85833333333333,3.732627366548875,1166.6418585939857,2.44274647364906,3.0147254211333463
"Glasnevin, Dublin 9",2013,1254.58,260.7649393939394,83.11562500000001,4.811152921538647,1509.439410459826,29.78503300022759,0.6908684561559575
"Glasnevin, Dublin 9",2014,1334.4,261.4159090909091,83.22708333333334,5.104509532876033,1603.324238403965,6.362288574662456,0.24963850526940057
"Glasnevin, Dublin 9",2015,1198.4,266.57742424242423,82.91979166666667,4.4955044614362425,1445.252063364446,-10.191846522781777,1.9744456905720131
"Glasnevin, Dublin 9",2016,1311.93,269.88875757575755,82.96875,4.861002776789405,1581.2338983050847,9.473464619492656,1.2421657020446064
"Glasnevin, Dublin 9",2017,1401.49,273.8105606060606,83.30520833333334,5.118465836006834,1682.3557950808397,6.826583735412717,1.4531183386556012
"Glasnevin, Dublin 9",2018,1536.2,284.1095454545454,83.72291666666666,5.407069296254167,1834.8620200562373,9.61191303541231,3.761354136848749
"Glasnevin, Dublin 9",2019,1604.43,291.2750909090909,84.56875000000001,5.508297997581792,1897.1901559382156,4.441478974091906,2.5221065498103545
"Glasnevin, Dublin 9",2020,1570.26,295.81777272727277,84.11145833333333,5.308200334020129,1866.8800079259909,-2.129728314728596,1.5595847224710413
"Glasnevin, Dublin 9",2021,1566.94,309.2805,86.49479166666667,5.066404121824687,1811.600409465888,-0.2114299542750886,4.551020430114283
"Glasnevin, Dublin 9",2022,1715.86,321.86687878787876,93.921875,5.330961689695354,1826.9013475295292,9.503873792231987,4.069567524586493
"Glasnevin, Dublin 9",2023,1809.58,335.2919090909091,99.559375,5.397028532261305,1817.5887504315892,5.461984077955084,4.17098843894339
"Glasnevin, Dublin 9",2024,1892.36,350.1716666666666,101.09583333333335,5.404092278549093,1871.8476692906893,4.574542158954009,4.4378516666571555
"Glen, Limerick",2008,,263.2414696969697,84.23125,,,,
"Glen, Limerick",2009,,256.8306666666667,79.36041666666667,,,,-2.4353317270576103
"Glen, Limerick",2010,,256.01466666666664,79.12083333333334,,,,-0.31771906781642434
"Glen, Limerick",2011,,251.39683333333335,81.60104166666666,,,,-1.8037378066881438
"Glen, Limerick",2012,,258.9757575757576,82.85833333333333,,,,3.0147254211333463
"Glen, Limerick",2013,,260.7649393939394,83.11562500000001,,,,0.6908684561559575
"Glen, Limerick",2014,,261.4159090909091,83.22708333333334,,,,0.24963850526940057
"Glen, Limerick",2015,,266.57742424242423,82.91979166666667,,,,1.9744456905720131
"Glen, Limerick",2016,,269.88875757575755,82.96875,,,,1.2421657020446064
"Glen, Limerick",2017,,273.8105606060606,83.30520833333334,,,,1.4531183386556012
"Glen, Limerick",2018,,284.1095454545454,83.72291666666666,,,,3.761354136848749
"Glen, Limerick",2019,,291.2750909090909,84.56875000000001,,,,2.5221065498103545
"Glen, Limerick",2020,,295.81777272727277,84.11145833333333,,,,1.5595847224710413
"Glen, Limerick",2021,,309.2805,86.49479166666667,,,,4.551020430114283
"Glen, Limerick",2022,,321.86687878787876,93.921875,,,,4.069567524586493
"Glen, Limerick",2023,,335.2919090909091,99.559375,,,,4.17098843894339
"Glen, Limerick",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
"Glenageary, Dublin",2008,1711.18,263.2414696969697,84.23125,6.500419565237286,2031.526304073607,,
"Glenageary, Dublin",2009,1551.99,256.8306666666667,79.36041666666667,6.0428531379949435,1955.6222928097025,-9.302937154478197,-2.4353317270576103
"Glenageary, Dublin",2010,1379.01,256.01466666666664,79.12083333333334,5.386449213847124,1742.9164252988571,-11.14569037171631,-0.31771906781642434
"Glenageary, Dublin",2011,1290.75,251.39683333333335,81.60104166666666,5.1343128824879125,1581.7812783231425,-6.4002436530554485,-1.8037378066881438
